Date,AAPL_Price,MSFT_Price,AAPL_Return,MSFT_Return,AAPL_CumReturn,MSFT_CumReturn
2019-11-01,61.599002838134766,135.68702697753906,0.02838111995263848,0.0024415135309654445,1.6393519995752321,1.4374055339171878
2019-11-04,62.0035285949707,136.4706268310547,0.006567082877930952,0.005775053599231361,1.6501177600225445,1.4457066279193913
2019-11-05,61.9144287109375,136.38563537597656,-0.0014370131192893432,-0.0006227820378031934,1.6477465191530198,1.44480626779959
2019-11-06,61.94091796875,136.0080108642578,0.0004278365861400957,-0.0027687997396335096,1.6484514853985985,1.4408058885814856
2019-11-07,62.65578842163086,136.1968231201172,0.011541166587836438,0.0013882436384413666,1.6674765386035502,1.4428060781905376
2019-11-08,62.8272705078125,137.80181884765625,0.0027368913631360403,0.01178438447219543,1.6720402407402861,1.4598086597347555
2019-11-11,63.32478332519531,137.94338989257812,0.00791873995737169,0.0010273525132378225,1.6852806926049697,1.4613083978301804
2019-11-12,63.26681137084961,138.8497772216797,-0.0009154702361632294,0.006570719552472903,1.6837378682913093,1.470910245491996
2019-11-13,63.87300491333008,139.07630920410156,0.00958154092715624,0.0016314897074714008,1.6998706715869454,1.4733100204181304
2019-11-14,63.431034088134766,139.7843780517578,-0.006919524543976374,0.0050912254697319526,1.6881083747533139,1.4808109739188946
2019-11-15,64.18457794189453,141.58763122558594,0.011879734653430729,0.012900248217726062,1.7081626543116175,1.499913803045981
2019-11-18,64.50819396972656,141.93701171875,0.0050419592713533135,0.002467591908557276,1.7167751408435035,1.5036149782099106
2019-11-19,64.31258392333984,141.98416137695312,-0.003032328675617868,0.0003321871979138358,1.7115693143543358,1.5041144598562635
2019-11-20,63.563865661621094,141.7378692626953,-0.011641862541415193,-0.0017346449904643846,1.6916434596665184,1.5015053552433888
2019-11-21,63.27888870239258,141.60525512695312,-0.004483316995627318,-0.0009356295281708338,1.6840592857932537,1.5001005024963165
2019-11-22,63.223350524902344,141.70947265625,-0.0008776730854335169,0.0007359721869322211,1.6825812322838385,1.5012045347437568
2019-11-25,64.33187866210938,143.26307678222656,0.017533524054066163,0.010963304688496045,1.7120828107930075,1.5176626974579046
2019-11-26,63.82955551147461,144.02093505859375,-0.007808308432482147,0.005289976268757712,1.6987143401443847,1.5256910971114357
2019-11-27,64.68689727783203,144.295654296875,0.013431736434437402,0.0019074951719308952,1.7215310234386034,1.5286013455130336
2019-11-29,64.5444107055664,143.40516662597656,-0.0022027114958635963,-0.0061712715829012055,1.7177389872627893,1.5191679314678845
2019-12-02,63.79816055297851,141.67160034179688,-0.011561809061857886,-0.012088590146135392,1.6978788170739478,1.500803332981217
2019-12-03,62.660621643066406,141.44422912597656,-0.017830277551144746,-0.0016049173953831541,1.66760516651731,1.4983946676050663
2019-12-04,63.21366882324219,141.95578002929688,0.00882607235092725,0.0036166261888612716,1.6823235703697719,1.503813801001177
2019-12-05,64.14109802246094,142.03150939941406,0.014671339545439421,0.0005334715507996357,1.7070055106959627,1.504616042881711
2019-12-06,65.38003540039062,143.75564575195312,0.01931581179816777,0.012139111664937197,1.7399777078790013,1.522880745039108
2019-12-09,64.46473693847656,143.38623046875,-0.01399966299052502,-0.0025697445221771753,1.715618606357669,1.5189673305866147
2019-12-10,64.84148406982422,143.16831970214844,0.005844235922458196,-0.0015197468117348345,1.7256450862461823,1.5166588848288263
2019-12-11,65.39456176757812,143.70828247070312,0.00852968906693019,0.003771524103084012,1.740364302271738,1.5223790003691147
2019-12-12,65.56119537353516,145.16720581054688,0.00254812634954682,0.010151978123746463,1.7447989704081674,1.5378341586769129
2019-12-13,66.45236206054688,146.38917541503906,0.013592898694636313,0.008417669801311423,1.7685158460554313,1.5507791388338328
